State,County,NSN,Item Name,Quantity,UI,Acquisition Cost,Ship Date
OH,CUYAHOGA                 ,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499,01/23/2009
OH,CUYAHOGA                 ,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499,01/23/2009
OH,CUYAHOGA                 ,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499,01/23/2009
OH,CUYAHOGA                 ,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499,01/23/2009
OH,CUYAHOGA                 ,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499,01/23/2009
OH,CUYAHOGA                 ,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499,01/23/2009
OH,CUYAHOGA                 ,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499,01/23/2009
OH,CUYAHOGA                 ,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499,01/23/2009
OH,CUYAHOGA                 ,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499,01/23/2009
OH,CUYAHOGA                 ,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499,01/23/2009
OH,CUYAHOGA                 ,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499,01/23/2009
OH,CUYAHOGA                 ,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499,01/23/2009
OH,CUYAHOGA                 ,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499,01/23/2009
OH,CUYAHOGA                 ,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499,01/23/2009
OH,CUYAHOGA                 ,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499,01/23/2009
OH,CUYAHOGA                 ,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499,01/23/2009
OH,CUYAHOGA                 ,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499,01/23/2009
OH,CUYAHOGA                 ,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499,01/23/2009
OH,CUYAHOGA                 ,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499,01/23/2009
OH,CUYAHOGA                 ,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499,01/23/2009
OH,CUYAHOGA                 ,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499,01/23/2009
OH,CUYAHOGA                 ,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499,01/23/2009
OH,CUYAHOGA                 ,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499,01/26/2009
OH,CUYAHOGA                 ,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499,01/26/2009
OH,CUYAHOGA                 ,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499,01/26/2009
OH,CUYAHOGA                 ,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499,01/26/2009
OH,CUYAHOGA                 ,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499,02/27/2012
OH,CUYAHOGA                 ,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499,02/27/2012
OH,CUYAHOGA                 ,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499,02/27/2012
OH,CUYAHOGA                 ,1005-00-556-4174,"BRUSH,CLEANING,SMALL ARMS",10,Each,0.56,04/04/2014
OH,CUYAHOGA                 ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,08/14/2006
OH,CUYAHOGA                 ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,08/14/2006
OH,CUYAHOGA                 ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,08/14/2006
OH,CUYAHOGA                 ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,08/14/2006
OH,CUYAHOGA                 ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,08/14/2006
OH,CUYAHOGA                 ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,08/14/2006
OH,CUYAHOGA                 ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,08/14/2006
OH,CUYAHOGA                 ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,08/14/2006
OH,CUYAHOGA                 ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,08/14/2006
OH,CUYAHOGA                 ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,08/14/2006
OH,CUYAHOGA                 ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,08/14/2006
OH,CUYAHOGA                 ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,08/14/2006
OH,CUYAHOGA                 ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,11/28/2006
OH,CUYAHOGA                 ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,11/28/2006
OH,CUYAHOGA                 ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,11/28/2006
OH,CUYAHOGA                 ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,11/28/2006
OH,CUYAHOGA                 ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,11/29/2006
OH,CUYAHOGA                 ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,11/29/2006
OH,CUYAHOGA                 ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,11/29/2006
OH,CUYAHOGA                 ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,11/29/2006
OH,CUYAHOGA                 ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,11/30/2006
OH,CUYAHOGA                 ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,11/30/2006
OH,CUYAHOGA                 ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,11/30/2006
OH,CUYAHOGA                 ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,11/30/2006
OH,CUYAHOGA                 ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,11/30/2006
OH,CUYAHOGA                 ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,11/30/2006
OH,CUYAHOGA                 ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,11/30/2006
OH,CUYAHOGA                 ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,11/30/2006
OH,CUYAHOGA                 ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,11/30/2006
OH,CUYAHOGA                 ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,11/30/2006
OH,CUYAHOGA                 ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,11/30/2006
OH,CUYAHOGA                 ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,11/30/2006
OH,CUYAHOGA                 ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,11/30/2006
OH,CUYAHOGA                 ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,11/30/2006
OH,CUYAHOGA                 ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,11/30/2006
OH,CUYAHOGA                 ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,11/30/2006
OH,CUYAHOGA                 ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,11/30/2006
OH,CUYAHOGA                 ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,11/30/2006
OH,CUYAHOGA                 ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,11/30/2006
OH,CUYAHOGA                 ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,11/30/2006
OH,CUYAHOGA                 ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,11/30/2006
OH,CUYAHOGA                 ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,11/30/2006
OH,CUYAHOGA                 ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,11/30/2006
OH,CUYAHOGA                 ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,11/30/2006
OH,CUYAHOGA                 ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,12/04/2006
OH,CUYAHOGA                 ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,12/04/2006
OH,CUYAHOGA                 ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,12/04/2006
OH,CUYAHOGA                 ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,12/04/2006
OH,CUYAHOGA                 ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,12/04/2006
OH,CUYAHOGA                 ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,12/04/2006
OH,CUYAHOGA                 ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,12/04/2006
OH,CUYAHOGA                 ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,12/04/2006
OH,CUYAHOGA                 ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,12/04/2006
OH,CUYAHOGA                 ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,12/04/2006
OH,CUYAHOGA                 ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,12/04/2006
OH,CUYAHOGA                 ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,12/04/2006
OH,CUYAHOGA                 ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,12/04/2006
OH,CUYAHOGA                 ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,12/04/2006
OH,CUYAHOGA                 ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,12/04/2006
OH,CUYAHOGA                 ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,12/04/2006
OH,CUYAHOGA                 ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,12/04/2006
OH,CUYAHOGA                 ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,12/04/2006
OH,CUYAHOGA                 ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,12/04/2006
OH,CUYAHOGA                 ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,12/04/2006
OH,CUYAHOGA                 ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,12/04/2006
OH,CUYAHOGA                 ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,12/04/2006
OH,CUYAHOGA                 ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,12/04/2006
OH,CUYAHOGA                 ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,12/04/2006
OH,CUYAHOGA                 ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,12/04/2006
OH,CUYAHOGA                 ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,12/04/2006
OH,CUYAHOGA                 ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,12/05/2006
OH,CUYAHOGA                 ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,12/05/2006
OH,CUYAHOGA                 ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,12/05/2006
OH,CUYAHOGA                 ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,12/05/2006
OH,CUYAHOGA                 ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,12/05/2006
OH,CUYAHOGA                 ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,12/05/2006
OH,CUYAHOGA                 ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,12/05/2006
OH,CUYAHOGA                 ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,12/07/2006
OH,CUYAHOGA                 ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,12/07/2006
OH,CUYAHOGA                 ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,12/07/2006
OH,CUYAHOGA                 ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,12/07/2006
OH,CUYAHOGA                 ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,12/07/2006
OH,CUYAHOGA                 ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,12/07/2006
OH,CUYAHOGA                 ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,12/07/2006
OH,CUYAHOGA                 ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,12/07/2006
OH,CUYAHOGA                 ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,12/07/2006
OH,CUYAHOGA                 ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,12/07/2006
OH,CUYAHOGA                 ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,12/11/2006
OH,CUYAHOGA                 ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,12/11/2006
OH,CUYAHOGA                 ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,12/11/2006
OH,CUYAHOGA                 ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,12/11/2006
OH,CUYAHOGA                 ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,12/11/2006
OH,CUYAHOGA                 ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,12/11/2006
OH,CUYAHOGA                 ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,12/11/2006
OH,CUYAHOGA                 ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,12/12/2006
OH,CUYAHOGA                 ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,02/08/2007
OH,CUYAHOGA                 ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,02/08/2007
OH,CUYAHOGA                 ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,02/08/2007
OH,CUYAHOGA                 ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,02/08/2007
OH,CUYAHOGA                 ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,02/08/2007
OH,CUYAHOGA                 ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,02/08/2007
OH,CUYAHOGA                 ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,02/08/2007
OH,CUYAHOGA                 ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,02/08/2007
OH,CUYAHOGA                 ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,05/05/2008
OH,CUYAHOGA                 ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,05/05/2008
OH,CUYAHOGA                 ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,05/05/2008
OH,CUYAHOGA                 ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,05/05/2008
OH,CUYAHOGA                 ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,05/15/2008
OH,CUYAHOGA                 ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,05/15/2008
OH,CUYAHOGA                 ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,05/15/2008
OH,CUYAHOGA                 ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,05/27/2008
OH,CUYAHOGA                 ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,05/27/2008
OH,CUYAHOGA                 ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,05/27/2008
OH,CUYAHOGA                 ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,05/27/2008
OH,CUYAHOGA                 ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,05/27/2008
OH,CUYAHOGA                 ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,05/27/2008
OH,CUYAHOGA                 ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,05/27/2008
OH,CUYAHOGA                 ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,05/27/2008
OH,CUYAHOGA                 ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,01/26/2009
OH,CUYAHOGA                 ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,01/26/2009
OH,CUYAHOGA                 ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,01/26/2009
OH,CUYAHOGA                 ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,01/26/2009
OH,CUYAHOGA                 ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,07/22/2010
OH,CUYAHOGA                 ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,07/22/2010
OH,CUYAHOGA                 ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,07/22/2010
OH,CUYAHOGA                 ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,07/22/2010
OH,CUYAHOGA                 ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,07/22/2010
OH,CUYAHOGA                 ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,07/22/2010
OH,CUYAHOGA                 ,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,10/05/2006
OH,CUYAHOGA                 ,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,12/04/2006
OH,CUYAHOGA                 ,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,12/04/2006
OH,CUYAHOGA                 ,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,12/04/2006
OH,CUYAHOGA                 ,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,12/04/2006
OH,CUYAHOGA                 ,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,12/04/2006
OH,CUYAHOGA                 ,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,12/04/2006
OH,CUYAHOGA                 ,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,12/04/2006
OH,CUYAHOGA                 ,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,12/04/2006
OH,CUYAHOGA                 ,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,12/04/2006
OH,CUYAHOGA                 ,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,12/04/2006
OH,CUYAHOGA                 ,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,12/04/2006
OH,CUYAHOGA                 ,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,12/04/2006
OH,CUYAHOGA                 ,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,12/04/2006
OH,CUYAHOGA                 ,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,12/04/2006
OH,CUYAHOGA                 ,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,12/04/2006
OH,CUYAHOGA                 ,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,12/04/2006
OH,CUYAHOGA                 ,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,12/04/2006
OH,CUYAHOGA                 ,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,12/04/2006
OH,CUYAHOGA                 ,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,12/04/2006
OH,CUYAHOGA                 ,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,12/04/2006
OH,CUYAHOGA                 ,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,12/04/2006
OH,CUYAHOGA                 ,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,12/04/2006
OH,CUYAHOGA                 ,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,12/04/2006
OH,CUYAHOGA                 ,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,12/04/2006
OH,CUYAHOGA                 ,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,12/04/2006
OH,CUYAHOGA                 ,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,12/04/2006
OH,CUYAHOGA                 ,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,12/04/2006
OH,CUYAHOGA                 ,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,12/04/2006
OH,CUYAHOGA                 ,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,12/05/2006
OH,CUYAHOGA                 ,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,12/05/2006
OH,CUYAHOGA                 ,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,12/05/2006
OH,CUYAHOGA                 ,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,12/05/2006
OH,CUYAHOGA                 ,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,12/05/2006
OH,CUYAHOGA                 ,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,12/05/2006
OH,CUYAHOGA                 ,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,12/11/2006
OH,CUYAHOGA                 ,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,12/11/2006
OH,CUYAHOGA                 ,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,12/11/2006
OH,CUYAHOGA                 ,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,12/11/2006
OH,CUYAHOGA                 ,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,12/11/2006
OH,CUYAHOGA                 ,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,12/11/2006
OH,CUYAHOGA                 ,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,12/11/2006
OH,CUYAHOGA                 ,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,12/11/2006
OH,CUYAHOGA                 ,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,12/11/2006
OH,CUYAHOGA                 ,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,12/11/2006
OH,CUYAHOGA                 ,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,04/29/2008
OH,CUYAHOGA                 ,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,04/29/2008
OH,CUYAHOGA                 ,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,04/29/2008
OH,CUYAHOGA                 ,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,04/29/2008
OH,CUYAHOGA                 ,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,04/29/2008
OH,CUYAHOGA                 ,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,04/29/2008
OH,CUYAHOGA                 ,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,05/05/2008
OH,CUYAHOGA                 ,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,05/05/2008
OH,CUYAHOGA                 ,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,05/05/2008
OH,CUYAHOGA                 ,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,05/05/2008
OH,CUYAHOGA                 ,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,05/05/2008
OH,CUYAHOGA                 ,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,05/05/2008
OH,CUYAHOGA                 ,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,05/05/2008
OH,CUYAHOGA                 ,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,05/05/2008
OH,CUYAHOGA                 ,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,05/05/2008
OH,CUYAHOGA                 ,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,05/05/2008
OH,CUYAHOGA                 ,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,05/05/2008
OH,CUYAHOGA                 ,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,05/05/2008
OH,CUYAHOGA                 ,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,05/05/2008
OH,CUYAHOGA                 ,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,05/05/2008
OH,CUYAHOGA                 ,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,05/05/2008
OH,CUYAHOGA                 ,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,05/05/2008
OH,CUYAHOGA                 ,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,05/05/2008
OH,CUYAHOGA                 ,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,05/05/2008
OH,CUYAHOGA                 ,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,05/05/2008
OH,CUYAHOGA                 ,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,05/05/2008
OH,CUYAHOGA                 ,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,05/05/2008
OH,CUYAHOGA                 ,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,05/05/2008
