State,County,NSN,Item Name,Quantity,UI,Acquisition Cost,Ship Date
TX,BASTROP                  ,5825-01-559-7706,"NAVIGATION SET,SATELLITE SIGNALS",1,Unknown,0,04/14/2012
TX,BASTROP                  ,5855-01-020-2211,NIGHT VISION SIGHT,1,Unknown,0,03/08/2012
TX,BASTROP                  ,5855-01-020-2211,NIGHT VISION SIGHT,1,Unknown,0,03/08/2012
TX,BASTROP                  ,5855-01-020-2211,NIGHT VISION SIGHT,1,Unknown,0,03/08/2012
TX,BASTROP                  ,5855-01-020-2211,NIGHT VISION SIGHT,1,Unknown,0,03/08/2012
TX,BASTROP                  ,5855-01-020-2211,NIGHT VISION SIGHT,1,Unknown,0,03/08/2012
TX,BASTROP                  ,5855-01-020-2211,NIGHT VISION SIGHT,1,Unknown,0,03/08/2012
TX,BASTROP                  ,5855-01-020-2211,NIGHT VISION SIGHT,1,Unknown,0,03/08/2012
TX,BASTROP                  ,5855-01-020-2211,NIGHT VISION SIGHT,1,Unknown,0,03/08/2012
TX,BASTROP                  ,5855-01-020-2211,NIGHT VISION SIGHT,1,Unknown,0,03/08/2012
TX,BASTROP                  ,5855-01-020-2211,NIGHT VISION SIGHT,1,Unknown,0,03/08/2012
TX,BASTROP                  ,5855-01-034-3845,"IMAGE INTENSIFIER TUBE,NIGHT VISION",6,Each,3360,03/01/2012
TX,BASTROP                  ,5855-01-228-0939,NIGHT VISION GOGGLE,6,EA,6000,07/17/-8549
TX,BASTROP                  ,5855-01-422-8777,"NIGHT VISION SIGHT,",2,EA,3500,07/12/-8549
TX,BASTROP                  ,5855-01-449-3696,"IMAGE INTENSIFIER,NIGHT VISION",5,Each,456.43,04/06/2012
TX,BASTROP                  ,6115-01-435-1565,"GENERATOR SET,DIESE",1,EA,5262,04/10/-8549
TX,BASTROP                  ,6115-01-449-2108,"GENERATOR SET,DIESE",1,EA,4491,01/11/-8549
TX,BASTROP                  ,6115-DS-GEN-ERA1,"GENERATORS AND GENERATOR SETS, ELECTRICA",1,Each,0,04/23/2014
TX,BASTROP                  ,6220-01-549-4203,LIGHT SPECIAL PURPO,3,Each,135.24,07/09/2012
TX,BASTROP                  ,6230-00-264-8261,FLASHLIGHT,1,Each,8.15,07/14/2012
TX,BASTROP                  ,6230-00-264-8261,FLASHLIGHT         ,1,EA,8.15,09/01/-8548
TX,BASTROP                  ,6230-01-309-6341,FLASHLIGHT,3,Each,20.14,10/31/2012
TX,BASTROP                  ,6510-00-200-3080,COMPRESS AND BANDAG,19,EA,4.2,03/27/-8549
TX,BASTROP                  ,6510-00-201-1755,"BANDAGE,MUSLIN     ",48,EA,2.96,02/11/-8548
TX,BASTROP                  ,6510-00-935-5805,"BANDAGE,GAUZE      ",1,RO,19.73,03/27/-8549
TX,BASTROP                  ,6510-01-048-0848,"GAUZE,ABSORBENT    ",1,PG,24.85,03/27/-8549
TX,BASTROP                  ,6510-01-048-0848,"GAUZE,ABSORBENT    ",1,PG,24.85,03/27/-8549
TX,BASTROP                  ,6510-01-466-5276,"GAUZE,ABSORBENT    ",1,PG,20.85,01/31/-8548
TX,BASTROP                  ,6510-01-484-7864,"BANDAGE,ADHESIVE   ",2,PG,36.9,07/05/-8549
TX,BASTROP                  ,6510-01-492-2275,"BANDAGE KIT,ELASTIC",60,EA,7,07/25/-8549
TX,BASTROP                  ,6510-01-492-2275,"BANDAGE KIT,ELASTIC",200,EA,7,08/01/-8549
TX,BASTROP                  ,6510-01-497-5588,"BANDAGE,GAUZE      ",1,RO,14.89,03/27/-8549
TX,BASTROP                  ,6510-01-497-5588,"BANDAGE,GAUZE      ",1,RO,14.89,03/27/-8549
TX,BASTROP                  ,6515-01-149-8839,"GLOVES,SURGEONS'   ",1,PG,25.7,01/11/-8549
TX,BASTROP                  ,6515-01-518-3823,"HEADLAMP,MEDICAL   ",2,EA,43.11,10/31/-8549
TX,BASTROP                  ,6515-01-C72-2467,SCALE PATIENT WHEELCHAIR,1,EA,2319.58,03/27/-8549
TX,BASTROP                  ,6530-01-566-0680,"PACK,MEDICAL SUPPLY",2,EA,220.37,10/17/-8549
TX,BASTROP                  ,6530-01-566-0689,"BAG,MEDICAL SUPPLY,",1,EA,185.35,08/02/-8549
TX,BASTROP                  ,6532-01-458-7357,"VEST,COMBAT MEDICAL",4,Each,365.25,08/11/2012
TX,BASTROP                  ,6532-01-462-6876,"BAG,MEDICAL SUPPLY,MEDIC",1,Each,44,07/28/2012
TX,BASTROP                  ,6532-01-462-6876,"BAG,MEDICAL SUPPLY,",1,EA,44,11/21/-8548
TX,BASTROP                  ,6545-01-254-9551,"MES,COMBAT LIFESAVE",6,EA,129.1,07/31/-8549
TX,BASTROP                  ,6545-01-530-0929,"FIRST AID KIT,UNIVERSAL",100,Kit,101.64,12/12/2012
TX,BASTROP                  ,6545-01-538-2071,"CASE,FIRST AID KIT",30,Each,26.95,01/11/2013
TX,BASTROP                  ,6545-DS-MED-SETK,"REPLENISHABLE FIELD MEDICAL SETS, KITS",1,Each,0,01/08/2014
TX,BASTROP                  ,6670-01-C72-2467,SCALE  PATIENT  WHEELCHAIR,1,EA,2025,03/27/-8549
TX,BASTROP                  ,6720-01-482-5953,CAMERA SYSTEM DIGIT,1,EA,1000,07/26/-8549
TX,BASTROP                  ,6730-01-C01-2332,PROJECTOR  INFOCUS,1,EA,800,03/27/-8549
TX,BASTROP                  ,6730-01-C05-1582,PROJECTOR INFOCUS W240,1,EA,800,03/27/-8549
TX,BASTROP                  ,6730-01-C05-1582,PROJECTOR INFOCUS W240,1,EA,800,03/27/-8549
TX,BASTROP                  ,6730-01-C05-2759,PROJECTOR VEWSONIC PJ500,1,EA,700,03/27/-8549
TX,BASTROP                  ,6730-DS-PRO-JEC1,PHOTOGRAPHIC PROJECTION EQUIPMENT,1,Each,2509,07/12/2012
TX,BASTROP                  ,6730-DS-PRO-JEC1,DIGITAL PROJECTOR,1,EA,2509,08/31/-8548
TX,BASTROP                  ,6760-00-0LE-NS,CAMERA LENS CANON MDLEF28 80M,1,EA,241,03/27/-8549
TX,BASTROP                  ,6910-00-TRN-GWEA,,6,Each,100,02/07/2011
TX,BASTROP                  ,7021-00-POR-TABL,LAPTOP,1,EA,1246,03/27/-8549
TX,BASTROP                  ,7021-00-POR-TABL,LAPTOP,1,EA,1246,03/27/-8549
TX,BASTROP                  ,7021-DS-RUG-GEDI,"LAPTOP COMPUTER, RUGGED",5,Each,4000,08/19/2012
TX,BASTROP                  ,7025-DS-INK-JETP,"PRINTER, INK JET",1,Each,0,04/23/2014
TX,BASTROP                  ,7025-DS-MON-IT08,"MONITOR, COMPUTER",6,Each,324,05/22/2013
TX,BASTROP                  ,7025-DS-PRI-NT05,PRINTER,40,Each,50,08/19/2012
TX,BASTROP                  ,7025-DS-PRI-NT05,PRINTER,30,Each,50,08/19/2012
TX,BASTROP                  ,7105-00-935-0422,"COT,FOLDING        ",1,EA,74,10/31/-8549
TX,BASTROP                  ,7105-DS-CHS-AIRW,CHAIRS,10,EA,150,10/22/-8549
TX,BASTROP                  ,7105-DS-DES-K001,DESKS,4,EA,159.44,10/22/-8549
TX,BASTROP                  ,7110-00-CAB-INET,LATERAL FILE CABINETS,6,EA,50,07/12/-8549
TX,BASTROP                  ,7110-DS-CHA-IR02,"CHAIR, OFFICE",8,Each,0,01/30/2014
TX,BASTROP                  ,7110-P0-0LI-GHTS,,6,Each,20,01/11/2013
TX,BASTROP                  ,7125-DS-LOC-KER2,"LOCKER, STORAGE",6,Each,89.95,05/22/2013
TX,BASTROP                  ,7210-00-935-6665,"BLANKET,SURVIVAL   ",1,EA,8.96,10/22/-8549
TX,BASTROP                  ,7210-00-935-6667,"BLANKET,SURVIVAL   ",2,EA,6.66,04/18/-8549
TX,BASTROP                  ,7240-00-089-3827,"CAN,MILITARY",2,Each,20.33,07/14/2012
TX,BASTROP                  ,7240-00-089-3827,"CAN,MILITARY",2,Each,20.33,10/31/2012
TX,BASTROP                  ,7240-00-089-3827,"CAN,MILITARY       ",2,EA,20.33,09/01/-8548
TX,BASTROP                  ,7435-01-550-2650,INFORMATION CENTER ,10,EA,1315,05/14/-8548
TX,BASTROP                  ,7830-00-STE-PSTO,,6,Each,15,07/28/2012
TX,BASTROP                  ,7830-00-STE-PSTO,PLASTIC GYM STEP STOOL,6,EA,15,11/21/-8548
TX,BASTROP                  ,8145-01-467-0441,"CONTAINER,SPECIAL",2,Each,23564.94,02/25/2014
TX,BASTROP                  ,8305-00-281-3013,"WEBBING,TEXTILE    ",50,YD,0.34,11/07/-8549
TX,BASTROP                  ,8305-00-655-5123,"WEBBING,TEXTILE    ",1,YD,0.49,01/31/-8548
TX,BASTROP                  ,8340-01-456-3637,LIGHTWEIGHT MAINTEN,1,EA,9623.94,08/16/-8548
TX,BASTROP                  ,8405-00-001-8029,"TROUSERS,WET WEATHER",6,Pair,27.46,02/28/2012
TX,BASTROP                  ,8405-00-889-3683,"LINER,WET WEATHER P",6,EA,37.19,04/18/-8549
TX,BASTROP                  ,8415-01-296-8878,"VEST,TACTICAL LOAD ",6,EA,49.14,04/18/-8549
TX,BASTROP                  ,8415-01-422-8753,"VEST,MEDICAL TRAUMA",1,Each,305.04,01/08/2014
TX,BASTROP                  ,8415-01-446-9253,"GLOVES,FLYERS'     ",1,PR,39.55,07/06/-8549
TX,BASTROP                  ,8415-01-446-9254,"GLOVES,FLYERS'     ",7,PR,39.55,07/06/-8549
TX,BASTROP                  ,8415-01-538-8705,"SHIRT,COLD WEATHER ",1,EA,37,03/27/-8549
TX,BASTROP                  ,8415-01-538-8711,"SHIRT,COLD WEATHER ",1,EA,37,03/27/-8549
TX,BASTROP                  ,8415-01-546-0362,"SHIRT,COLD WEATHER ",1,EA,37,03/27/-8549
TX,BASTROP                  ,8430-01-325-6528,"BOOTS,HOT WEATHER  ",6,PR,173.55,01/31/-8548
TX,BASTROP                  ,8430-01-483-0008,"BOOTS,HOT WEATHER,JUNGLE/DESERT USMC",4,Pair,79.01,12/19/2013
TX,BASTROP                  ,8430-01-516-1682,"BOOTS,COMBAT       ",1,PR,96.8,05/27/-8548
TX,BASTROP                  ,8430-01-516-1699,"BOOTS,COMBAT       ",1,PR,96.8,11/25/-8548
TX,BASTROP                  ,8430-01-516-1725,"BOOTS,COMBAT       ",1,PR,96.8,05/27/-8548
TX,BASTROP                  ,8465-00-001-6477,"STRAP,WEBBING",18,Each,3.12,07/28/2012
TX,BASTROP                  ,8465-00-001-6477,"STRAP,WEBBING      ",15,EA,3.12,03/27/-8549
TX,BASTROP                  ,8465-00-001-6477,"STRAP,WEBBING      ",25,EA,3.12,08/02/-8549
TX,BASTROP                  ,8465-00-001-6477,"STRAP,WEBBING      ",18,EA,3.12,11/21/-8548
TX,BASTROP                  ,8465-00-938-3313,SABER AND SCABBARD,3,Each,0,07/14/2012
TX,BASTROP                  ,8465-00-938-3313,SABER AND SCABBARD,3,EA,41.4,09/01/-8548
TX,BASTROP                  ,8465-00-965-1675,SWORD AND SCABBARD,1,Each,100.13,07/14/2012
TX,BASTROP                  ,8465-00-965-1675,SWORD AND SCABBARD ,1,EA,100.13,09/01/-8548
TX,BASTROP                  ,8465-01-004-2893,"GOGGLES,SUN,WIND AN",6,PR,4.3,03/27/-8549
TX,BASTROP                  ,8465-01-019-9103,FIELD PACK,3,Each,45.72,01/08/2014
TX,BASTROP                  ,8465-01-019-9103,FIELD PACK         ,12,EA,45.88,03/27/-8549
TX,BASTROP                  ,8465-01-019-9103,FIELD PACK         ,12,EA,45.88,03/27/-8549
TX,BASTROP                  ,8465-01-073-8326,"FRAME,FIELD PACK   ",8,EA,38.59,10/17/-8549
TX,BASTROP                  ,8465-01-109-3369,"MAT,SLEEPING       ",11,EA,9.02,03/27/-8549
TX,BASTROP                  ,8465-01-322-1966,"BELT,INDIVIDUAL EQU",6,EA,12.88,11/07/-8549
TX,BASTROP                  ,8465-01-328-8268,"GOGGLES,SUN,WIND AN",8,PR,23.81,03/27/-8549
TX,BASTROP                  ,8465-01-396-9926,DRINKING SYSTEM,58,Each,78.95,06/30/2012
TX,BASTROP                  ,8465-01-396-9926,DRINKING SYSTEM,58,EA,78.95,08/13/-8548
TX,BASTROP                  ,8465-01-396-9926,DRINKING SYSTEM,20,EA,78.95,08/19/-8548
TX,BASTROP                  ,8465-01-416-4634,"SPECTACLES,BALLISTIC AND LASER PROTECTIVE",30,Each,20.3,02/01/2011
TX,BASTROP                  ,8465-01-445-6274,MODULAR SLEEP SYSTE,6,EA,263.95,01/11/-8549
TX,BASTROP                  ,8465-01-459-6572,RIFLEMAN SET       ,2,EA,400.37,10/17/-8549
TX,BASTROP                  ,8465-01-465-2058,"PACK,WAIST         ",2,EA,11.83,03/27/-8549
TX,BASTROP                  ,8465-01-465-2088,"PACK,PATROL,MOLLE  ",4,EA,68.48,10/18/-8549
TX,BASTROP                  ,8465-01-465-2152,"POUCH,SUSTAINMENT  ",4,EA,9.98,07/17/-8549
TX,BASTROP                  ,8465-01-506-9261,DRINKING SYSTEM,40,Unknown,0,08/18/2012
TX,BASTROP                  ,8465-01-515-8629,FIELD PACK,20,Each,112.76,07/21/2012
TX,BASTROP                  ,8465-01-515-8629,FIELD PACK,30,Each,112.76,07/28/2012
TX,BASTROP                  ,8465-01-515-8629,FIELD PACK         ,20,EA,112.76,11/16/-8548
TX,BASTROP                  ,8465-01-515-8629,FIELD PACK         ,30,EA,112.76,11/16/-8548
TX,BASTROP                  ,8465-01-517-3140,DRINKING SYSTEM,30,Each,59.87,07/28/2012
TX,BASTROP                  ,8465-01-517-3140,DRINKING SYSTEM,30,EA,59.87,09/07/-8548
TX,BASTROP                  ,8465-01-519-2353,HYDRATION SYSTEM   ,13,EA,23.4,03/27/-8549
TX,BASTROP                  ,8465-01-524-5250,ASSAULT PACK,10,Each,90.28,07/18/2012
TX,BASTROP                  ,8465-01-524-5250,ASSAULT PACK       ,10,EA,90.28,09/01/-8548
TX,BASTROP                  ,8465-01-535-6935,"BAG,AMMUNITION",30,Each,42.87,11/01/2012
TX,BASTROP                  ,8465-01-535-6935,"BAG,AMMUNITION     ",6,EA,42.87,10/22/-8549
TX,BASTROP                  ,8465-01-540-3800,"BAG,AMMUNITION     ",20,EA,87.75,10/22/-8549
TX,BASTROP                  ,8465-01-573-9668,"SUSPENDERS,INDIVIDUAL EQUIPMENT BELT",30,Each,90.83,11/01/2012
TX,BASTROP                  ,8465-01-573-9668,"SUSPENDERS,INDIVIDUAL EQUIPMENT BELT",30,Each,90.83,01/18/2013
TX,BELL                     ,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499,05/23/2008
TX,BELL                     ,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499,05/23/2008
TX,BELL                     ,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499,05/23/2008
TX,BELL                     ,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499,05/23/2008
TX,BELL                     ,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499,05/23/2008
TX,BELL                     ,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499,05/23/2008
TX,BELL                     ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,03/14/2007
TX,BELL                     ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,03/14/2007
TX,BELL                     ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,03/14/2007
TX,BELL                     ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,09/03/2008
TX,BELL                     ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,09/03/2008
TX,BELL                     ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,09/03/2008
TX,BELL                     ,1005-00-856-6885,"RIFLE,5.56 MILLIMETER",1,Each,120,12/07/2006
TX,BELL                     ,1005-00-856-6885,"RIFLE,5.56 MILLIMETER",1,Each,120,12/07/2006
TX,BELL                     ,1005-00-856-6885,"RIFLE,5.56 MILLIMETER",1,Each,120,12/07/2006
TX,BELL                     ,1005-00-856-6885,"RIFLE,5.56 MILLIMETER",1,Each,120,12/07/2006
TX,BELL                     ,1005-00-856-6885,"RIFLE,5.56 MILLIMETER",1,Each,120,02/25/2011
TX,BELL                     ,1005-00-856-6885,"RIFLE,5.56 MILLIMETER",1,Each,120,02/25/2011
TX,BELL                     ,1005-00-856-6885,"RIFLE,5.56 MILLIMETER",1,Each,120,02/25/2011
TX,BELL                     ,1005-00-856-6885,"RIFLE,5.56 MILLIMETER",1,Each,120,02/25/2011
TX,BELL                     ,1005-00-856-6885,"RIFLE,5.56 MILLIMETER",1,Each,120,02/25/2011
TX,BELL                     ,1005-00-856-6885,"RIFLE,5.56 MILLIMETER",1,Each,120,02/25/2011
TX,BELL                     ,1005-00-856-6885,"RIFLE,5.56 MILLIMETER",1,Each,120,02/25/2011
TX,BELL                     ,1005-00-856-6885,"RIFLE,5.56 MILLIMETER",1,Each,120,02/25/2011
TX,BELL                     ,1005-00-856-6885,"RIFLE,5.56 MILLIMETER",1,Each,120,02/25/2011
TX,BELL                     ,1005-00-856-6885,"RIFLE,5.56 MILLIMETER",1,Each,120,02/25/2011
TX,BELL                     ,1005-00-856-6885,"RIFLE,5.56 MILLIMETER",1,Each,120,02/25/2011
TX,BELL                     ,1005-00-856-6885,"RIFLE,5.56 MILLIMETER",1,Each,120,02/25/2011
TX,BELL                     ,1005-00-921-5004,"MAGAZINE,CARTRIDGE",200,Each,9.31,07/03/2013
TX,BELL                     ,1005-01-262-2818,"CASE,CARRYING,WEAPON",16,Each,68.48,07/02/2013
TX,BELL                     ,1005-01-357-2005,"STOCK,GUN,SHOULDER",15,Each,90.63,09/17/2013
TX,BELL                     ,1005-01-464-9715,UPPER RECEIVER AND BARREL ASSY,25,Unknown,0,09/24/2013
TX,BELL                     ,1005-01-464-9715,UPPER RECEIVER AND BARREL ASSY,25,Unknown,0,10/16/2013
TX,BELL                     ,1005-01-484-8000,"SIGHT,REAR",60,Each,56.62,06/17/2013
TX,BELL                     ,1005-01-541-2476,"ADAPTER RAIL,WEAPON MOUNTED",40,Each,12.03,07/01/2013
TX,BELL                     ,1240-01-411-1265,"SIGHT,REFLEX",100,Each,328,08/07/2013
TX,BELL                     ,2040-00-007-1136,"HOOK,BOAT",4,Each,64.62,07/18/2013
TX,BELL                     ,2320-01-107-7153,"TRUCK,UTILITY",1,Each,47069,12/05/2012
TX,BELL                     ,2320-01-206-4088,"TRUCK,CARGO",1,Each,85946,05/28/2013
TX,BELL                     ,2320-01-436-4773,"TRUCK,VAN",1,Each,19083,08/27/2013
TX,BELL                     ,2320-01-436-4773,"TRUCK,VAN",1,Each,19083,08/27/2013
TX,BELL                     ,2330-01-387-5426,"TRAILER,CARGO",1,Each,8960,07/03/2013
TX,BELL                     ,4240-01-504-5727,"GOGGLES,INDUSTRIAL",20,Each,62.58,09/27/2013
TX,BELL                     ,4240-01-525-5085,"SPECTACLE KIT,INTERCHANGABLE COMPONENT EYESHIELD",65,Each,40.62,07/10/2013
TX,BELL                     ,4240-01-525-5085,"SPECTACLE KIT,INTERCHANGABLE COMPONENT EYESHIELD",28,Each,52.11,09/20/2013
TX,BELL                     ,5140-DS-TOO-LBOX,TOOLBOX,1,Each,0,11/05/2013
TX,BELL                     ,5180-01-483-0249,"TOOL KIT,GENERAL MECHANIC'S",2,Set,1743,07/18/2013
TX,BELL                     ,5180-01-506-8287,"TOOL KIT,SMALL ARMS",1,Kit,2012,10/03/2013
TX,BELL                     ,6115-00-465-1027,"GENERATOR SET,DIESEL ENGINE",1,Each,11914,06/18/2013
TX,BELL                     ,6530-DS-TRE-TCHE,MEDICAL LITTER AND STRETCHERS,1,Each,0,09/24/2013
TX,BELL                     ,6545-00-118-6248,"CHEST,MEDICAL INSTRUMENT AND SUPPLY SET",1,Each,812.67,07/18/2013
TX,BELL                     ,6545-01-528-6546,"FIRST AID KIT,INDIVIDUAL",15,Each,223.72,05/16/2013
TX,BELL                     ,6720-00-499-4467,"CAMERA,STILL PICTURE",2,Each,40000,08/27/2013
TX,BELL                     ,6780-00-602-5099,"CAMERA SET,STILL PICTURE",2,Unknown,0,07/18/2013
TX,BELL                     ,6910-00-716-0903,"TRAINING AID,RIFLE SIGHTING",16,Each,5.06,05/30/2013
TX,BELL                     ,7025-DS-MON-IT08,"MONITOR, COMPUTER",10,Each,0,07/02/2013
TX,BELL                     ,7110-01-502-5826,"DESK,FIELD",1,Each,1231.13,07/18/2013
TX,BELL                     ,7110-DS-FIL-ECA0,FILE CABINET,1,Each,0,08/13/2013
TX,BELL                     ,7125-DS-CAB-INSH,"CABINETS, LOCKERS, BINS, AND SHELVING",2,Each,0,08/13/2013
TX,BELL                     ,8140-00-960-1699,"CHEST,AMMUNITION",20,Each,11.1,12/05/2012
TX,BELL                     ,8140-DS-AMM-OBOX,AMMUNITION BOX,20,Each,0,12/05/2012
TX,BELL                     ,8415-01-296-8878,"VEST,TACTICAL LOAD CARRYING",2,Each,49.14,10/16/2013
TX,BELL                     ,8415-01-296-8878,"VEST,TACTICAL LOAD CARRYING",3,Each,49.14,10/16/2013
TX,BELL                     ,8415-01-296-8878,"VEST,TACTICAL LOAD CARRYING",3,Each,49.14,10/16/2013
TX,BELL                     ,8415-01-296-8878,"VEST,TACTICAL LOAD CARRYING",1,Each,49.14,10/16/2013
TX,BELL                     ,8415-01-296-8878,"VEST,TACTICAL LOAD CARRYING",1,Each,49.14,10/16/2013
TX,BELL                     ,8415-01-296-8878,"VEST,TACTICAL LOAD CARRYING",2,Each,49.14,10/16/2013
TX,BELL                     ,8415-01-296-8878,"VEST,TACTICAL LOAD CARRYING",2,Each,49.14,10/16/2013
TX,BELL                     ,8415-01-296-8878,"VEST,TACTICAL LOAD CARRYING",2,Each,49.14,10/16/2013
TX,BELL                     ,8415-01-296-8878,"VEST,TACTICAL LOAD CARRYING",2,Each,49.14,10/16/2013
TX,BELL                     ,8415-01-296-8878,"VEST,TACTICAL LOAD CARRYING",3,Each,49.14,10/16/2013
TX,BELL                     ,8415-DS-BDU-KNEE,BDU KNEEPAD,20,Each,0,07/18/2013
TX,BELL                     ,8465-01-524-7309,BANDOLEER AMMUNITION POUCHES,30,Each,10.28,11/04/2013
TX,BEXAR                    ,1005-00-050-6357,"ROD SECTION,CLEANING,SMALL ARMS",1,Box,18.6,08/20/2012
TX,BEXAR                    ,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499,10/12/2007
TX,BEXAR                    ,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499,10/12/2007
TX,BEXAR                    ,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499,10/12/2007
TX,BEXAR                    ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,02/14/2006
TX,BEXAR                    ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,02/14/2006
TX,BEXAR                    ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,05/12/2006
TX,BEXAR                    ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,05/12/2006
TX,BEXAR                    ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,05/12/2006
TX,BEXAR                    ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,05/12/2006
TX,BEXAR                    ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,03/14/2007
TX,BEXAR                    ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,03/14/2007
TX,BEXAR                    ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,11/14/2007
TX,BEXAR                    ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,11/14/2007
TX,BEXAR                    ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,07/24/2012
TX,BEXAR                    ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,03/27/2013
TX,BEXAR                    ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,03/27/2013
TX,BEXAR                    ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,05/31/2013
TX,BEXAR                    ,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,07/13/2007
TX,BEXAR                    ,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,07/13/2007
TX,BEXAR                    ,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,07/13/2007
TX,BEXAR                    ,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,07/13/2007
TX,BEXAR                    ,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,07/13/2007
TX,BEXAR                    ,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,07/13/2007
TX,BEXAR                    ,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,07/13/2007
TX,BEXAR                    ,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,09/18/2008
TX,BEXAR                    ,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,09/18/2008
TX,BEXAR                    ,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,09/18/2008
TX,BEXAR                    ,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,09/18/2008
TX,BEXAR                    ,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,09/18/2008
TX,BEXAR                    ,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,09/18/2008
TX,BEXAR                    ,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,09/18/2008
TX,BEXAR                    ,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,09/18/2008
TX,BEXAR                    ,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,09/18/2008
TX,BEXAR                    ,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,09/18/2008
TX,BEXAR                    ,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,09/18/2008
TX,BEXAR                    ,1005-00-856-6885,"RIFLE,5.56 MILLIMETER",1,Each,120,08/24/2012
TX,BEXAR                    ,1005-00-856-6885,"RIFLE,5.56 MILLIMETER",1,Each,120,08/24/2012
TX,BEXAR                    ,1005-00-856-6885,"RIFLE,5.56 MILLIMETER",1,Each,120,08/24/2012
TX,BEXAR                    ,1005-00-856-6885,"RIFLE,5.56 MILLIMETER",1,Each,120,08/24/2012
TX,BEXAR                    ,1005-00-856-6885,"RIFLE,5.56 MILLIMETER",1,Each,120,08/24/2012
TX,BEXAR                    ,1005-00-856-6885,"RIFLE,5.56 MILLIMETER",1,Each,120,08/24/2012
TX,BEXAR                    ,1005-00-856-6885,"RIFLE,5.56 MILLIMETER",1,Each,120,08/24/2012
TX,BEXAR                    ,1005-00-856-6885,"RIFLE,5.56 MILLIMETER",1,Each,120,08/24/2012
TX,BEXAR                    ,1005-00-856-6885,"RIFLE,5.56 MILLIMETER",1,Each,120,08/24/2012
TX,BEXAR                    ,1005-00-856-6885,"RIFLE,5.56 MILLIMETER",1,Each,120,08/24/2012
TX,BEXAR                    ,1080-00-103-1322,CAMOUFLAGE SCREENING SYSTEM,3,Each,944,06/03/2011
